42248.00,37.06,36.00,86144.70,-0.17,-0.29,-4.11,8.92,24.94,-0.62,357.44,0.75,30.56,-22.50,0.06,-0.19,0.75,-0.10,-4.13,8.89,-0.18,0.02,0.03,-0.22,0.00,0.02,0.98,1.00,0.00,0.00,0.00,
43029.00,37.06,36.00,86142.63,0.03,-0.20,-4.00,8.48,24.69,-1.31,359.94,5.69,47.88,-11.06,0.19,0.25,-0.81,-0.23,-4.10,8.90,0.02,0.09,-0.41,-0.21,0.01,0.00,0.98,1.00,0.00,0.00,0.00,
43046.00,37.06,36.00,86142.63,0.03,-0.23,-4.00,8.51,24.69,-1.31,359.94,6.06,48.56,-11.38,0.06,-0.12,1.00,-0.23,-4.10,8.90,0.00,0.11,-0.39,-0.21,0.01,0.00,0.98,1.00,0.00,0.00,0.00,
43064.00,37.06,36.00,86139.22,0.36,-0.25,-3.96,8.50,24.69,-1.31,359.94,6.06,48.56,-11.38,-0.25,-0.12,1.44,-0.23,-4.09,8.90,-0.02,0.13,-0.39,-0.21,0.01,0.00,0.98,1.00,0.00,0.00,0.00,
43079.00,37.05,36.00,86138.53,0.43,-0.28,-3.98,8.51,24.62,-1.31,359.94,6.06,48.56,-11.38,-0.44,-0.44,2.56,-0.23,-4.09,8.90,-0.05,0.10,-0.39,-0.21,0.01,0.00,0.98,1.00,0.00,0.00,0.00,
43096.00,37.05,36.00,86141.27,0.16,-0.21,-3.96,8.60,24.62,-1.31,0.00,5.69,49.00,-9.75,-0.81,-0.56,3.62,-0.22,-4.08,8.91,0.01,0.14,-0.26,-0.21,0.01,-0.00,0.98,1.00,0.00,0.00,0.00,
43114.00,37.06,36.00,86141.97,0.09,-0.21,-3.93,8.72,24.56,-1.31,0.00,5.69,49.00,-9.75,-0.88,-0.75,3.62,-0.22,-4.07,8.91,0.01,0.14,-0.18,-0.21,0.01,-0.00,0.98,1.00,0.00,0.00,0.00,
43129.00,37.06,36.00,86144.70,-0.17,-0.16,-3.93,8.75,24.50,-1.31,0.00,5.69,49.00,-9.75,-0.50,-0.44,3.00,-0.22,-4.06,8.92,0.05,0.13,-0.16,-0.21,0.01,-0.00,0.98,1.00,0.00,0.00,0.00,
43146.00,37.05,36.00,86135.78,0.70,-0.13,-3.97,8.71,24.44,-1.31,0.00,5.25,48.25,-10.56,-0.06,-0.06,1.31,-0.22,-4.06,8.92,0.08,0.09,-0.22,-0.21,0.01,-0.00,0.98,1.00,0.00,0.00,0.00,
43164.00,37.06,36.00,86145.38,-0.24,-0.19,-3.96,8.71,24.44,-1.31,0.00,5.25,48.25,-10.56,0.12,-0.12,0.06,-0.22,-4.06,8.92,0.03,0.10,-0.20,-0.21,0.01,-0.00,0.98,1.00,0.00,0.00,0.00,
