21902.00,35.97,35.00,86116.88,0.07,-0.39,-3.06,-9.14,161.12,-2.06,191.81,-3.50,23.50,27.25,-0.06,0.06,-0.06,-0.35,-3.16,-9.27,-0.01,0.12,0.11,-0.98,0.10,0.00,0.16,1.00,0.00,0.00,0.00,
23689.00,36.02,35.00,86117.48,0.01,-0.35,-3.13,-9.33,161.56,-1.94,192.56,-5.56,39.19,43.56,-0.06,0.06,0.12,-0.34,-3.08,-9.30,-0.01,-0.04,-0.03,-0.98,0.11,0.00,0.16,1.00,0.00,0.00,0.00,
23706.00,36.01,35.00,86119.55,-0.19,-0.37,-3.16,-9.33,161.56,-1.94,192.56,-4.88,38.75,43.25,-0.06,-0.25,0.06,-0.34,-3.09,-9.30,0.00,-0.11,-0.06,-0.98,0.11,0.00,0.16,1.00,0.00,0.00,0.00,
23724.00,36.01,35.00,86114.08,0.34,-0.38,-3.20,-9.37,161.56,-1.94,192.56,-4.88,38.75,43.25,0.00,0.06,-0.31,-0.34,-3.09,-9.30,0.00,-0.12,-0.10,-0.98,0.11,0.00,0.16,1.00,0.00,0.00,0.00,
23739.00,36.02,35.00,86117.48,0.01,-0.36,-3.20,-9.41,161.56,-1.94,192.56,-4.88,38.75,43.25,-0.06,0.06,-0.50,-0.34,-3.09,-9.30,-0.02,-0.11,-0.11,-0.98,0.11,0.00,0.16,1.00,0.00,0.00,0.00,
23756.00,36.01,35.00,86119.55,-0.19,-0.35,-3.14,-9.39,161.56,-1.94,192.56,-4.50,39.19,44.38,0.06,0.06,-0.44,-0.34,-3.09,-9.30,0.00,-0.04,-0.12,-0.98,0.11,0.00,0.16,1.00,0.00,0.00,0.00,
23774.00,36.01,35.00,86119.55,-0.19,-0.36,-3.09,-9.41,161.56,-1.94,192.56,-4.50,39.19,44.38,0.06,-0.06,-0.38,-0.34,-3.09,-9.30,-0.06,-0.01,-0.11,-0.98,0.11,0.00,0.16,1.00,0.00,0.00,0.00,
23789.00,36.01,35.00,86116.81,0.08,-0.41,-3.10,-9.32,161.56,-1.94,192.56,-4.50,39.19,44.38,0.00,-0.12,-0.19,-0.34,-3.09,-9.30,-0.07,-0.01,-0.02,-0.98,0.11,0.00,0.16,1.00,0.00,0.00,0.00,
23806.00,36.03,35.00,86116.09,-0.12,-0.45,-3.09,-9.31,161.56,-2.00,192.56,-4.88,38.75,46.50,0.06,-0.06,0.00,-0.34,-3.09,-9.30,-0.07,-0.03,-0.02,-0.98,0.11,0.00,0.16,1.00,0.00,0.00,0.00,
23824.00,36.01,35.00,86111.34,0.08,-0.40,-3.13,-9.35,161.56,-2.00,192.56,-4.88,38.75,46.50,0.06,-0.12,-0.12,-0.34,-3.09,-9.30,-0.06,-0.04,-0.05,-0.98,0.11,0.00,0.16,1.00,0.00,0.00,0.00,
23839.00,36.02,35.00,86120.23,-0.26,-0.33,-3.13,-9.37,161.56,-2.00,192.56,-4.88,38.75,46.50,0.00,-0.06,0.12,-0.34,-3.09,-9.30,0.00,-0.04,-0.07,-0.98,0.11,0.00,0.16,1.00,0.00,0.00,0.00,
23857.00,36.02,35.00,86120.23,-0.26,-0.36,-3.13,-9.38,161.56,-2.00,192.56,-4.88,38.75,45.25,-0.12,-0.25,0.12,-0.34,-3.09,-9.30,-0.01,-0.05,-0.06,-0.98,0.11,0.00,0.16,1.00,0.00,0.00,0.00,
23875.00,36.02,35.00,86120.89,-0.32,-0.38,-3.19,-9.43,161.56,-2.00,192.56,-4.88,38.75,45.25,0.06,0.06,0.12,-0.34,-3.09,-9.30,-0.03,-0.09,-0.09,-0.98,0.11,0.00,0.16,1.00,0.00,0.00,0.00,
23889.00,36.02,35.00,86120.23,-0.26,-0.35,-3.18,-9.37,161.56,-2.00,192.56,-4.88,38.75,45.25,0.00,-0.12,0.12,-0.34,-3.09,-9.30,-0.01,-0.09,-0.07,-0.98,0.11,0.00,0.16,1.00,0.00,0.00,0.00,
23907.00,36.02,35.00,86112.02,0.55,-0.36,-3.18,-9.34,161.56,-2.00,192.56,-4.88,39.56,44.38,-0.06,-0.19,0.00,-0.34,-3.09,-9.30,-0.03,-0.08,-0.05,-0.98,0.11,0.00,0.16,1.00,0.00,0.00,0.00,
23924.00,36.02,35.00,86117.48,0.01,-0.40,-3.17,-9.34,161.56,-2.00,192.56,-4.88,39.56,44.38,-0.12,0.00,0.06,-0.34,-3.09,-9.30,-0.05,-0.08,-0.04,-0.98,0.11,0.00,0.16,1.00,0.00,0.00,0.00,
23939.00,36.02,35.00,86118.16,-0.06,-0.39,-3.14,-9.33,161.56,-2.00,192.56,-4.88,39.56,44.38,-0.12,0.06,-0.06,-0.34,-3.09,-9.30,-0.04,-0.05,-0.03,-0.98,0.11,0.00,0.16,1.00,0.00,0.00,0.00,
23957.00,36.02,35.00,86117.48,0.82,-0.37,-3.14,-9.33,161.56,-2.00,192.56,-4.50,39.19,43.25,-0.06,-0.06,-0.44,-0.34,-3.09,-9.30,-0.05,-0.03,-0.10,-0.98,0.11,0.00,0.16,1.00,0.00,0.00,0.00,
23974.00,36.02,35.00,86115.42,0.21,-0.34,-3.13,-9.41,161.56,-2.00,192.56,-4.50,39.19,43.25,-0.06,0.00,-0.50,-0.34,-3.09,-9.30,0.00,-0.04,-0.11,-0.98,0.11,0.00,0.16,1.00,0.00,0.00,0.00,
23989.00,36.02,35.00,86112.02,0.55,-0.32,-3.15,-9.46,161.56,-2.00,192.56,-4.50,39.19,43.25,-0.06,-0.06,-0.31,-0.34,-3.09,-9.30,0.01,-0.06,-0.16,-0.98,0.11,0.00,0.16,1.00,0.00,0.00,0.00,
24007.00,36.03,35.00,86114.02,0.35,-0.36,-3.15,-9.42,161.56,-2.00,192.56,-4.50,38.38,44.88,0.00,0.12,-0.06,-0.34,-3.09,-9.30,-0.04,-0.01,-0.10,-0.98,0.11,0.00,0.16,1.00,0.00,0.00,0.00,
24024.00,36.02,35.00,86109.27,0.82,-0.41,-3.14,-9.36,161.56,-2.00,192.56,-4.50,38.38,44.88,0.00,-0.19,0.12,-0.34,-3.09,-9.30,-0.07,-0.04,-0.06,-0.98,0.11,0.00,0.16,1.00,0.00,0.00,0.00,
24040.00,36.02,35.00,86112.68,0.48,-0.41,-3.14,-9.30,161.56,-2.00,192.56,-4.50,38.38,44.88,-0.12,0.00,0.06,-0.34,-3.09,-9.30,-0.07,-0.05,0.00,-0.98,0.11,0.00,0.16,1.00,0.00,0.00,0.00,
